datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,weather_1,weather_2,weather_3,weather_4,atemp_LL,atemp_L,atemp_M,atemp_H,atemp_HH,datetime_Y,datetime_M,datetime_D,datetime_h,datetime_m,datetime_s
2011-10-09 04:00:00,4,0,0,1,18.04,21.97,88,0.0,7,7,14,True,False,False,False,False,False,True,False,False,2011,10,9,4,0,0
2011-10-09 05:00:00,4,0,0,1,18.04,21.97,88,0.0,1,14,15,True,False,False,False,False,False,True,False,False,2011,10,9,5,0,0
2011-10-09 06:00:00,4,0,0,1,18.04,21.97,88,0.0,7,14,21,True,False,False,False,False,False,True,False,False,2011,10,9,6,0,0
2012-03-17 02:00:00,1,0,0,2,18.04,21.97,88,0.0,10,32,42,False,True,False,False,False,False,True,False,False,2012,3,17,2,0,0
2012-03-17 03:00:00,1,0,0,2,18.04,21.97,88,0.0,2,24,26,False,True,False,False,False,False,True,False,False,2012,3,17,3,0,0
2012-12-04 05:00:00,4,0,1,2,18.04,21.97,88,0.0,1,45,46,False,True,False,False,False,False,True,False,False,2012,12,4,5,0,0
2011-10-09 01:00:00,4,0,0,1,18.86,22.725,88,0.0,15,63,78,True,False,False,False,False,False,True,False,False,2011,10,9,1,0,0
2011-10-09 02:00:00,4,0,0,1,18.86,22.725,88,0.0,20,35,55,True,False,False,False,False,False,True,False,False,2011,10,9,2,0,0
2011-10-09 08:00:00,4,0,0,1,18.86,22.725,88,0.0,25,82,107,True,False,False,False,False,False,True,False,False,2011,10,9,8,0,0
2011-10-10 03:00:00,4,1,0,1,18.86,22.725,88,0.0,2,9,11,True,False,False,False,False,False,True,False,False,2011,10,10,3,0,0
2011-10-10 07:00:00,4,1,0,1,18.86,22.725,88,0.0,12,102,114,True,False,False,False,False,False,True,False,False,2011,10,10,7,0,0
2011-10-18 01:00:00,4,0,1,2,18.86,22.725,88,0.0,4,7,11,False,True,False,False,False,False,True,False,False,2011,10,18,1,0,0
2011-10-18 05:00:00,4,0,1,2,18.86,22.725,88,0.0,2,19,21,False,True,False,False,False,False,True,False,False,2011,10,18,5,0,0
2012-03-16 19:00:00,1,0,1,2,18.86,22.725,88,0.0,23,273,296,False,True,False,False,False,False,True,False,False,2012,3,16,19,0,0
2012-03-16 20:00:00,1,0,1,1,18.86,22.725,88,0.0,31,204,235,True,False,False,False,False,False,True,False,False,2012,3,16,20,0,0
2012-05-03 03:00:00,2,0,1,2,18.86,22.725,88,0.0,2,4,6,False,True,False,False,False,False,True,False,False,2012,5,3,3,0,0
2012-10-10 01:00:00,4,0,1,2,18.86,22.725,88,0.0,2,6,8,False,True,False,False,False,False,True,False,False,2012,10,10,1,0,0
2012-10-10 02:00:00,4,0,1,2,18.86,22.725,88,0.0,2,6,8,False,True,False,False,False,False,True,False,False,2012,10,10,2,0,0
2012-10-10 03:00:00,4,0,1,2,18.86,22.725,88,0.0,0,6,6,False,True,False,False,False,False,True,False,False,2012,10,10,3,0,0
2011-10-08 23:00:00,4,0,0,1,19.68,23.485,88,0.0,52,90,142,True,False,False,False,False,False,True,False,False,2011,10,8,23,0,0
2011-10-10 01:00:00,4,1,0,1,19.68,23.485,88,0.0,4,30,34,True,False,False,False,False,False,True,False,False,2011,10,10,1,0,0
2011-10-10 02:00:00,4,1,0,1,19.68,23.485,88,0.0,4,15,19,True,False,False,False,False,False,True,False,False,2011,10,10,2,0,0
2011-10-17 23:00:00,4,0,1,2,19.68,23.485,88,0.0,10,52,62,False,True,False,False,False,False,True,False,False,2011,10,17,23,0,0
2011-05-18 21:00:00,2,0,1,1,21.32,25.0,88,0.0,11,74,85,True,False,False,False,False,False,True,False,False,2011,5,18,21,0,0
2011-05-19 08:00:00,2,0,1,2,21.32,25.0,88,0.0,34,453,487,False,True,False,False,False,False,True,False,False,2011,5,19,8,0,0
2011-10-11 05:00:00,4,0,1,2,21.32,25.0,88,0.0,0,20,20,False,True,False,False,False,False,True,False,False,2011,10,11,5,0,0
2011-05-15 20:00:00,2,0,0,1,22.14,25.76,88,0.0,53,138,191,True,False,False,False,False,False,True,False,False,2011,5,15,20,0,0
2011-05-15 21:00:00,2,0,0,1,22.14,25.76,88,0.0,44,107,151,True,False,False,False,False,False,True,False,False,2011,5,15,21,0,0
2011-10-11 00:00:00,4,0,1,2,22.14,25.76,88,0.0,14,16,30,False,True,False,False,False,False,True,False,False,2011,10,11,0,0,0
2012-05-02 04:00:00,2,0,1,1,22.14,25.76,88,0.0,2,2,4,True,False,False,False,False,False,True,False,False,2012,5,2,4,0,0
2012-06-02 02:00:00,2,0,0,2,22.14,25.76,88,0.0,3,38,41,False,True,False,False,False,False,True,False,False,2012,6,2,2,0,0
2012-09-14 06:00:00,3,0,1,1,22.14,25.76,88,0.0,8,144,152,True,False,False,False,False,False,True,False,False,2012,9,14,6,0,0
2012-10-19 01:00:00,4,0,1,3,22.14,25.76,88,0.0,4,12,16,False,False,True,False,False,False,True,False,False,2012,10,19,1,0,0
2012-10-19 02:00:00,4,0,1,2,22.14,25.76,88,0.0,1,9,10,False,True,False,False,False,False,True,False,False,2012,10,19,2,0,0
2012-10-19 05:00:00,4,0,1,2,22.14,25.76,88,0.0,1,35,36,False,True,False,False,False,False,True,False,False,2012,10,19,5,0,0
2011-05-17 00:00:00,2,0,1,2,22.96,26.515,88,0.0,13,18,31,False,True,False,False,False,False,True,False,False,2011,5,17,0,0,0
2011-05-17 01:00:00,2,0,1,3,22.96,26.515,88,0.0,7,6,13,False,False,True,False,False,False,True,False,False,2011,5,17,1,0,0
2011-05-17 02:00:00,2,0,1,3,22.96,26.515,88,0.0,4,4,8,False,False,True,False,False,False,True,False,False,2011,5,17,2,0,0
2011-09-12 01:00:00,3,0,1,1,22.96,26.515,88,0.0,1,11,12,True,False,False,False,False,False,True,False,False,2011,9,12,1,0,0
2011-09-12 02:00:00,3,0,1,1,22.96,26.515,88,0.0,2,0,2,True,False,False,False,False,False,True,False,False,2011,9,12,2,0,0
2011-09-13 04:00:00,3,0,1,1,22.96,26.515,88,0.0,2,6,8,True,False,False,False,False,False,True,False,False,2011,9,13,4,0,0
2011-09-13 05:00:00,3,0,1,1,22.96,26.515,88,0.0,1,19,20,True,False,False,False,False,False,True,False,False,2011,9,13,5,0,0
2012-05-02 08:00:00,2,0,1,2,22.96,26.515,88,0.0,26,640,666,False,True,False,False,False,False,True,False,False,2012,5,2,8,0,0
2012-05-02 09:00:00,2,0,1,2,22.96,26.515,88,0.0,26,289,315,False,True,False,False,False,False,True,False,False,2012,5,2,9,0,0
2012-05-04 07:00:00,2,0,1,1,22.96,26.515,88,0.0,9,347,356,True,False,False,False,False,False,True,False,False,2012,5,4,7,0,0
2012-05-04 08:00:00,2,0,1,1,22.96,26.515,88,0.0,34,584,618,True,False,False,False,False,False,True,False,False,2012,5,4,8,0,0
2012-05-05 07:00:00,2,0,0,1,22.96,26.515,88,0.0,8,79,87,True,False,False,False,False,False,True,False,False,2012,5,5,7,0,0
2012-09-14 07:00:00,3,0,1,2,22.96,26.515,88,0.0,17,437,454,False,True,False,False,False,False,True,False,False,2012,9,14,7,0,0
2011-06-06 03:00:00,2,0,1,1,23.78,27.275,88,0.0,2,3,5,True,False,False,False,False,False,True,False,False,2011,6,6,3,0,0
2011-06-06 06:00:00,2,0,1,1,23.78,27.275,88,0.0,11,101,112,True,False,False,False,False,False,True,False,False,2011,6,6,6,0,0
2011-06-18 02:00:00,2,0,0,1,24.6,27.275,88,0.0,16,37,53,True,False,False,False,False,False,True,False,False,2011,6,18,2,0,0
2011-09-07 13:00:00,3,0,1,3,24.6,27.275,88,0.0,2,9,11,False,False,True,False,False,False,True,False,False,2011,9,7,13,0,0
2011-09-11 07:00:00,3,0,0,1,24.6,27.275,88,0.0,9,28,37,True,False,False,False,False,False,True,False,False,2011,9,11,7,0,0
2012-05-05 02:00:00,2,0,0,1,23.78,27.275,88,0.0,24,51,75,True,False,False,False,False,False,True,False,False,2012,5,5,2,0,0
2012-05-16 00:00:00,2,0,1,2,23.78,27.275,88,0.0,12,27,39,False,True,False,False,False,False,True,False,False,2012,5,16,0,0,0
2012-10-02 08:00:00,4,0,1,3,24.6,27.275,88,0.0,6,128,134,False,False,True,False,False,False,True,False,False,2012,10,2,8,0,0
2011-06-08 05:00:00,2,0,1,1,25.42,28.03,88,0.0,0,21,21,True,False,False,False,False,False,True,False,False,2011,6,8,5,0,0
2011-09-10 23:00:00,3,0,0,2,25.42,28.03,88,0.0,32,107,139,False,True,False,False,False,False,True,False,False,2011,9,10,23,0,0
2011-09-11 00:00:00,3,0,0,1,25.42,28.03,88,0.0,29,79,108,True,False,False,False,False,False,True,False,False,2011,9,11,0,0,0
2011-09-11 01:00:00,3,0,0,2,25.42,28.03,88,0.0,22,66,88,False,True,False,False,False,False,True,False,False,2011,9,11,1,0,0
2011-10-13 12:00:00,4,0,1,2,25.42,28.03,88,0.0,10,95,105,False,True,False,False,False,False,True,False,False,2011,10,13,12,0,0
2012-09-07 04:00:00,3,0,1,1,25.42,28.03,88,0.0,1,7,8,True,False,False,False,False,False,True,False,False,2012,9,7,4,0,0
2012-09-07 05:00:00,3,0,1,1,25.42,28.03,88,0.0,1,39,40,True,False,False,False,False,False,True,False,False,2012,9,7,5,0,0
2012-10-04 03:00:00,4,0,1,2,25.42,28.03,88,0.0,5,6,11,False,True,False,False,False,False,True,False,False,2012,10,4,3,0,0
2012-03-18 09:00:00,1,0,0,2,17.22,21.21,88,6.0032,65,113,178,False,True,False,False,False,False,True,False,False,2012,3,18,9,0,0
2012-04-02 01:00:00,2,0,1,3,17.22,21.21,88,6.0032,0,5,5,False,False,True,False,False,False,True,False,False,2012,4,2,1,0,0
2012-12-04 02:00:00,4,0,1,1,17.22,21.21,88,6.0032,3,5,8,True,False,False,False,False,False,True,False,False,2012,12,4,2,0,0
2011-10-06 23:00:00,4,0,1,1,18.04,21.97,88,6.0032,18,81,99,True,False,False,False,False,False,True,False,False,2011,10,6,23,0,0
2011-12-05 21:00:00,4,0,1,2,18.04,21.97,88,6.0032,10,166,176,False,True,False,False,False,False,True,False,False,2011,12,5,21,0,0
2012-03-17 09:00:00,1,0,0,2,18.04,21.97,88,6.0032,104,217,321,False,True,False,False,False,False,True,False,False,2012,3,17,9,0,0
2011-04-19 23:00:00,2,0,1,1,18.86,22.725,88,6.0032,11,41,52,True,False,False,False,False,False,True,False,False,2011,4,19,23,0,0
2011-05-08 23:00:00,2,0,0,1,18.86,22.725,88,6.0032,9,41,50,True,False,False,False,False,False,True,False,False,2011,5,8,23,0,0
2011-10-06 21:00:00,4,0,1,1,18.86,22.725,88,6.0032,34,161,195,True,False,False,False,False,False,True,False,False,2011,10,6,21,0,0
2011-10-09 00:00:00,4,0,0,1,18.86,22.725,88,6.0032,46,83,129,True,False,False,False,False,False,True,False,False,2011,10,9,0,0,0
2011-10-18 07:00:00,4,0,1,1,18.86,22.725,88,6.0032,15,326,341,True,False,False,False,False,False,True,False,False,2011,10,18,7,0,0
2012-03-19 03:00:00,1,0,1,1,18.86,22.725,88,6.0032,0,2,2,True,False,False,False,False,False,True,False,False,2012,3,19,3,0,0
2012-10-10 00:00:00,4,0,1,2,18.86,22.725,88,6.0032,0,33,33,False,True,False,False,False,False,True,False,False,2012,10,10,0,0,0
2012-10-10 05:00:00,4,0,1,2,18.86,22.725,88,6.0032,2,38,40,False,True,False,False,False,False,True,False,False,2012,10,10,5,0,0
2012-10-10 06:00:00,4,0,1,2,18.86,22.725,88,6.0032,3,172,175,False,True,False,False,False,False,True,False,False,2012,10,10,6,0,0
2011-05-08 22:00:00,2,0,0,1,20.5,24.24,88,6.0032,29,86,115,True,False,False,False,False,False,True,False,False,2011,5,8,22,0,0
2011-10-11 07:00:00,4,0,1,2,21.32,25.0,88,6.0032,19,333,352,False,True,False,False,False,False,True,False,False,2011,10,11,7,0,0
2011-05-19 09:00:00,2,0,1,2,22.14,25.76,88,6.0032,40,176,216,False,True,False,False,False,False,True,False,False,2011,5,19,9,0,0
2011-05-16 22:00:00,2,0,1,1,22.96,26.515,88,6.0032,22,105,127,True,False,False,False,False,False,True,False,False,2011,5,16,22,0,0
2011-05-16 23:00:00,2,0,1,1,22.96,26.515,88,6.0032,18,39,57,True,False,False,False,False,False,True,False,False,2011,5,16,23,0,0
2011-06-06 05:00:00,2,0,1,1,22.96,26.515,88,6.0032,7,24,31,True,False,False,False,False,False,True,False,False,2011,6,6,5,0,0
2011-06-17 00:00:00,2,0,1,1,22.96,26.515,88,6.0032,3,21,24,True,False,False,False,False,False,True,False,False,2011,6,17,0,0,0
2011-09-12 00:00:00,3,0,1,1,22.96,26.515,88,6.0032,5,11,16,True,False,False,False,False,False,True,False,False,2011,9,12,0,0,0
2011-10-10 21:00:00,4,1,0,1,22.96,26.515,88,6.0032,27,148,175,True,False,False,False,False,False,True,False,False,2011,10,10,21,0,0
2011-10-10 22:00:00,4,1,0,1,22.96,26.515,88,6.0032,22,104,126,True,False,False,False,False,False,True,False,False,2011,10,10,22,0,0
2012-05-05 05:00:00,2,0,0,1,22.96,26.515,88,6.0032,8,14,22,True,False,False,False,False,False,True,False,False,2012,5,5,5,0,0
2011-06-18 03:00:00,2,0,0,1,24.6,27.275,88,6.0032,4,16,20,True,False,False,False,False,False,True,False,False,2011,6,18,3,0,0
2011-06-18 04:00:00,2,0,0,1,24.6,27.275,88,6.0032,1,4,5,True,False,False,False,False,False,True,False,False,2011,6,18,4,0,0
2011-08-15 00:00:00,3,0,1,3,24.6,27.275,88,6.0032,7,18,25,False,False,True,False,False,False,True,False,False,2011,8,15,0,0,0
2011-08-19 23:00:00,3,0,1,2,24.6,27.275,88,6.0032,18,88,106,False,True,False,False,False,False,True,False,False,2011,8,19,23,0,0
2011-09-07 07:00:00,3,0,1,3,24.6,27.275,88,6.0032,3,83,86,False,False,True,False,False,False,True,False,False,2011,9,7,7,0,0
2012-05-15 08:00:00,2,0,1,2,23.78,27.275,88,6.0032,8,401,409,False,True,False,False,False,False,True,False,False,2012,5,15,8,0,0
2012-05-15 09:00:00,2,0,1,2,23.78,27.275,88,6.0032,28,327,355,False,True,False,False,False,False,True,False,False,2012,5,15,9,0,0
2012-09-08 20:00:00,3,0,0,2,23.78,27.275,88,6.0032,28,166,194,False,True,False,False,False,False,True,False,False,2012,9,8,20,0,0
2011-10-08 05:00:00,4,0,0,1,17.22,21.21,88,7.0015,1,7,8,True,False,False,False,False,False,True,False,False,2011,10,8,5,0,0
2012-03-18 08:00:00,1,0,0,2,17.22,21.21,88,7.0015,25,71,96,False,True,False,False,False,False,True,False,False,2012,3,18,8,0,0
2012-03-18 10:00:00,1,0,0,2,17.22,21.21,88,7.0015,139,212,351,False,True,False,False,False,False,True,False,False,2012,3,18,10,0,0
2012-12-04 00:00:00,4,0,1,1,17.22,21.21,88,7.0015,6,49,55,True,False,False,False,False,False,True,False,False,2012,12,4,0,0,0
2011-05-02 06:00:00,2,0,1,1,18.04,21.97,88,7.0015,3,59,62,True,False,False,False,False,False,True,False,False,2011,5,2,6,0,0
2012-11-12 09:00:00,4,1,0,1,18.04,21.97,88,7.0015,60,337,397,True,False,False,False,False,False,True,False,False,2012,11,12,9,0,0
2011-11-15 22:00:00,4,0,1,2,18.86,22.725,88,7.0015,19,109,128,False,True,False,False,False,False,True,False,False,2011,11,15,22,0,0
2012-03-19 01:00:00,1,0,1,1,18.86,22.725,88,7.0015,0,15,15,True,False,False,False,False,False,True,False,False,2012,3,19,1,0,0
2012-03-19 08:00:00,1,0,1,1,18.86,22.725,88,7.0015,16,563,579,True,False,False,False,False,False,True,False,False,2012,3,19,8,0,0
2012-05-03 01:00:00,2,0,1,2,18.86,22.725,88,7.0015,9,15,24,False,True,False,False,False,False,True,False,False,2012,5,3,1,0,0
2012-05-07 05:00:00,2,0,1,1,18.86,22.725,88,7.0015,2,21,23,True,False,False,False,False,False,True,False,False,2012,5,7,5,0,0
2012-05-07 06:00:00,2,0,1,1,18.86,22.725,88,7.0015,8,134,142,True,False,False,False,False,False,True,False,False,2012,5,7,6,0,0
2012-06-07 04:00:00,2,0,1,1,18.86,22.725,88,7.0015,0,6,6,True,False,False,False,False,False,True,False,False,2012,6,7,4,0,0
2012-06-07 06:00:00,2,0,1,1,18.86,22.725,88,7.0015,5,165,170,True,False,False,False,False,False,True,False,False,2012,6,7,6,0,0
2012-10-10 04:00:00,4,0,1,2,18.86,22.725,88,7.0015,0,6,6,False,True,False,False,False,False,True,False,False,2012,10,10,4,0,0
2012-10-19 23:00:00,4,0,1,1,18.86,22.725,88,7.0015,13,118,131,True,False,False,False,False,False,True,False,False,2012,10,19,23,0,0
2012-05-03 09:00:00,2,0,1,2,19.68,23.485,88,7.0015,25,279,304,False,True,False,False,False,False,True,False,False,2012,5,3,9,0,0
2012-05-10 02:00:00,2,0,1,2,19.68,23.485,88,7.0015,0,3,3,False,True,False,False,False,False,True,False,False,2012,5,10,2,0,0
2011-05-14 06:00:00,2,0,0,2,20.5,24.24,88,7.0015,2,9,11,False,True,False,False,False,False,True,False,False,2011,5,14,6,0,0
2011-10-09 23:00:00,4,0,0,1,20.5,24.24,88,7.0015,38,85,123,True,False,False,False,False,False,True,False,False,2011,10,9,23,0,0
2012-12-10 16:00:00,4,0,1,2,20.5,24.24,88,7.0015,37,308,345,False,True,False,False,False,False,True,False,False,2012,12,10,16,0,0
2011-10-11 03:00:00,4,0,1,2,21.32,25.0,88,7.0015,2,1,3,False,True,False,False,False,False,True,False,False,2011,10,11,3,0,0
2011-10-10 23:00:00,4,1,0,2,22.14,25.76,88,7.0015,12,63,75,False,True,False,False,False,False,True,False,False,2011,10,10,23,0,0
2012-06-15 05:00:00,2,0,1,1,22.14,25.76,88,7.0015,2,31,33,True,False,False,False,False,False,True,False,False,2012,6,15,5,0,0
2012-06-18 10:00:00,2,0,1,3,22.14,25.76,88,7.0015,13,78,91,False,False,True,False,False,False,True,False,False,2012,6,18,10,0,0
2011-09-13 06:00:00,3,0,1,1,22.96,26.515,88,7.0015,6,116,122,True,False,False,False,False,False,True,False,False,2011,9,13,6,0,0
2012-05-05 04:00:00,2,0,0,1,22.96,26.515,88,7.0015,0,9,9,True,False,False,False,False,False,True,False,False,2012,5,5,4,0,0
2012-05-09 06:00:00,2,0,1,2,22.96,26.515,88,7.0015,5,121,126,False,True,False,False,False,False,True,False,False,2012,5,9,6,0,0
2012-05-15 23:00:00,2,0,1,3,22.96,26.515,88,7.0015,13,58,71,False,False,True,False,False,False,True,False,False,2012,5,15,23,0,0
2012-05-16 03:00:00,2,0,1,1,22.96,26.515,88,7.0015,1,5,6,True,False,False,False,False,False,True,False,False,2012,5,16,3,0,0
2011-06-06 02:00:00,2,0,1,1,23.78,27.275,88,7.0015,4,4,8,True,False,False,False,False,False,True,False,False,2011,6,6,2,0,0
2011-09-07 06:00:00,3,0,1,3,24.6,27.275,88,7.0015,1,74,75,False,False,True,False,False,False,True,False,False,2011,9,7,6,0,0
2011-09-11 06:00:00,3,0,0,1,23.78,27.275,88,7.0015,4,16,20,True,False,False,False,False,False,True,False,False,2011,9,11,6,0,0
2011-09-13 00:00:00,3,0,1,1,24.6,27.275,88,7.0015,7,19,26,True,False,False,False,False,False,True,False,False,2011,9,13,0,0,0
2011-09-14 05:00:00,3,0,1,1,23.78,27.275,88,7.0015,1,30,31,True,False,False,False,False,False,True,False,False,2011,9,14,5,0,0
2011-09-14 06:00:00,3,0,1,1,23.78,27.275,88,7.0015,7,138,145,True,False,False,False,False,False,True,False,False,2011,9,14,6,0,0
2012-09-08 19:00:00,3,0,0,3,23.78,27.275,88,7.0015,28,187,215,False,False,True,False,False,False,True,False,False,2012,9,8,19,0,0
2011-06-12 06:00:00,2,0,0,1,25.42,28.03,88,7.0015,5,9,14,True,False,False,False,False,False,True,False,False,2011,6,12,6,0,0
2012-08-11 05:00:00,3,0,0,1,25.42,28.03,88,7.0015,2,9,11,True,False,False,False,False,False,True,False,False,2012,8,11,5,0,0
2012-08-11 06:00:00,3,0,0,2,25.42,28.03,88,7.0015,5,18,23,False,True,False,False,False,False,True,False,False,2012,8,11,6,0,0
2012-09-07 01:00:00,3,0,1,1,25.42,28.03,88,7.0015,10,19,29,True,False,False,False,False,False,True,False,False,2012,9,7,1,0,0
2012-09-07 06:00:00,3,0,1,1,25.42,28.03,88,7.0015,5,135,140,True,False,False,False,False,False,True,False,False,2012,9,7,6,0,0
2012-10-02 17:00:00,4,0,1,3,25.42,28.03,88,7.0015,38,677,715,False,False,True,False,False,False,True,False,False,2012,10,2,17,0,0
2012-10-03 08:00:00,4,0,1,2,25.42,28.03,88,7.0015,28,781,809,False,True,False,False,False,False,True,False,False,2012,10,3,8,0,0
2011-04-10 12:00:00,2,0,0,2,17.22,21.21,88,8.9981,94,136,230,False,True,False,False,False,False,True,False,False,2011,4,10,12,0,0
2011-11-16 23:00:00,4,0,1,3,17.22,21.21,88,8.9981,3,28,31,False,False,True,False,False,False,True,False,False,2011,11,16,23,0,0
2012-12-04 07:00:00,4,0,1,1,17.22,21.21,88,8.9981,7,495,502,True,False,False,False,False,False,True,False,False,2012,12,4,7,0,0
2012-12-17 19:00:00,4,0,1,2,17.22,21.21,88,8.9981,7,333,340,False,True,False,False,False,False,True,False,False,2012,12,17,19,0,0
2011-05-12 03:00:00,2,0,1,1,18.04,21.97,88,8.9981,0,5,5,True,False,False,False,False,False,True,False,False,2011,5,12,3,0,0
2011-12-05 22:00:00,4,0,1,2,18.04,21.97,88,8.9981,12,94,106,False,True,False,False,False,False,True,False,False,2011,12,5,22,0,0
2012-03-18 03:00:00,1,0,0,2,18.04,21.97,88,8.9981,3,15,18,False,True,False,False,False,False,True,False,False,2012,3,18,3,0,0
2012-03-18 12:00:00,1,0,0,2,18.04,21.97,88,8.9981,222,281,503,False,True,False,False,False,False,True,False,False,2012,3,18,12,0,0
2011-05-11 05:00:00,2,0,1,1,18.86,22.725,88,8.9981,0,20,20,True,False,False,False,False,False,True,False,False,2011,5,11,5,0,0
2011-05-12 07:00:00,2,0,1,1,18.86,22.725,88,8.9981,14,283,297,True,False,False,False,False,False,True,False,False,2011,5,12,7,0,0
2011-12-05 23:00:00,4,0,1,2,18.86,22.725,88,8.9981,8,54,62,False,True,False,False,False,False,True,False,False,2011,12,5,23,0,0
2012-03-19 06:00:00,1,0,1,1,18.86,22.725,88,8.9981,2,118,120,True,False,False,False,False,False,True,False,False,2012,3,19,6,0,0
2012-05-03 02:00:00,2,0,1,2,18.86,22.725,88,8.9981,4,13,17,False,True,False,False,False,False,True,False,False,2012,5,3,2,0,0
2012-05-07 04:00:00,2,0,1,2,18.86,22.725,88,8.9981,0,2,2,False,True,False,False,False,False,True,False,False,2012,5,7,4,0,0
2011-05-11 04:00:00,2,0,1,2,19.68,23.485,88,8.9981,0,2,2,False,True,False,False,False,False,True,False,False,2011,5,11,4,0,0
2012-05-10 01:00:00,2,0,1,2,19.68,23.485,88,8.9981,2,9,11,False,True,False,False,False,False,True,False,False,2012,5,10,1,0,0
2011-05-13 02:00:00,2,0,1,2,20.5,24.24,88,8.9981,3,8,11,False,True,False,False,False,False,True,False,False,2011,5,13,2,0,0
2011-05-13 03:00:00,2,0,1,2,20.5,24.24,88,8.9981,2,2,4,False,True,False,False,False,False,True,False,False,2011,5,13,3,0,0
2011-05-13 06:00:00,2,0,1,3,20.5,24.24,88,8.9981,6,76,82,False,False,True,False,False,False,True,False,False,2011,5,13,6,0,0
2011-05-14 00:00:00,2,0,0,2,20.5,24.24,88,8.9981,24,78,102,False,True,False,False,False,False,True,False,False,2011,5,14,0,0,0
2011-05-14 01:00:00,2,0,0,2,20.5,24.24,88,8.9981,18,64,82,False,True,False,False,False,False,True,False,False,2011,5,14,1,0,0
2011-05-14 02:00:00,2,0,0,2,20.5,24.24,88,8.9981,15,37,52,False,True,False,False,False,False,True,False,False,2011,5,14,2,0,0
2011-05-14 03:00:00,2,0,0,2,20.5,24.24,88,8.9981,5,30,35,False,True,False,False,False,False,True,False,False,2011,5,14,3,0,0
2012-05-06 08:00:00,2,0,0,2,20.5,24.24,88,8.9981,23,91,114,False,True,False,False,False,False,True,False,False,2012,5,6,8,0,0
2011-05-03 05:00:00,2,0,1,1,21.32,25.0,88,8.9981,0,14,14,True,False,False,False,False,False,True,False,False,2011,5,3,5,0,0
2011-05-13 16:00:00,2,0,1,2,21.32,25.0,88,8.9981,44,256,300,False,True,False,False,False,False,True,False,False,2011,5,13,16,0,0
2011-10-11 04:00:00,4,0,1,2,21.32,25.0,88,8.9981,0,5,5,False,True,False,False,False,False,True,False,False,2011,10,11,4,0,0
2012-06-18 06:00:00,2,0,1,3,21.32,25.0,88,8.9981,0,37,37,False,False,True,False,False,False,True,False,False,2012,6,18,6,0,0
2011-05-18 19:00:00,2,0,1,3,22.96,26.515,88,8.9981,43,288,331,False,False,True,False,False,False,True,False,False,2011,5,18,19,0,0
2011-05-18 20:00:00,2,0,1,3,22.96,26.515,88,8.9981,24,189,213,False,False,True,False,False,False,True,False,False,2011,5,18,20,0,0
2012-05-09 05:00:00,2,0,1,2,22.96,26.515,88,8.9981,1,27,28,False,True,False,False,False,False,True,False,False,2012,5,9,5,0,0
2012-05-15 00:00:00,2,0,1,2,22.96,26.515,88,8.9981,7,25,32,False,True,False,False,False,False,True,False,False,2012,5,15,0,0,0
2012-05-15 01:00:00,2,0,1,3,22.96,26.515,88,8.9981,5,14,19,False,False,True,False,False,False,True,False,False,2012,5,15,1,0,0
2012-05-15 02:00:00,2,0,1,2,22.96,26.515,88,8.9981,1,3,4,False,True,False,False,False,False,True,False,False,2012,5,15,2,0,0
2011-08-15 01:00:00,3,0,1,2,24.6,27.275,88,8.9981,1,9,10,False,True,False,False,False,False,True,False,False,2011,8,15,1,0,0
2011-08-19 22:00:00,3,0,1,1,24.6,27.275,88,8.9981,25,97,122,True,False,False,False,False,False,True,False,False,2011,8,19,22,0,0
2011-09-07 09:00:00,3,0,1,3,24.6,27.275,88,8.9981,14,176,190,False,False,True,False,False,False,True,False,False,2011,9,7,9,0,0
2011-09-07 10:00:00,3,0,1,3,24.6,27.275,88,8.9981,3,63,66,False,False,True,False,False,False,True,False,False,2011,9,7,10,0,0
2011-09-10 07:00:00,3,0,0,1,24.6,27.275,88,8.9981,9,43,52,True,False,False,False,False,False,True,False,False,2011,9,10,7,0,0
2011-09-14 03:00:00,3,0,1,1,24.6,27.275,88,8.9981,1,7,8,True,False,False,False,False,False,True,False,False,2011,9,14,3,0,0
2011-10-19 19:00:00,4,0,1,2,24.6,27.275,88,8.9981,8,189,197,False,True,False,False,False,False,True,False,False,2011,10,19,19,0,0
2012-05-14 19:00:00,2,0,1,3,23.78,27.275,88,8.9981,10,294,304,False,False,True,False,False,False,True,False,False,2012,5,14,19,0,0
2012-05-16 01:00:00,2,0,1,2,23.78,27.275,88,8.9981,7,14,21,False,True,False,False,False,False,True,False,False,2012,5,16,1,0,0
2012-06-01 22:00:00,2,0,1,3,24.6,27.275,88,8.9981,1,22,23,False,False,True,False,False,False,True,False,False,2012,6,1,22,0,0
2012-06-01 23:00:00,2,0,1,3,24.6,27.275,88,8.9981,6,67,73,False,False,True,False,False,False,True,False,False,2012,6,1,23,0,0
2012-06-12 05:00:00,2,0,1,3,24.6,27.275,88,8.9981,1,28,29,False,False,True,False,False,False,True,False,False,2012,6,12,5,0,0
2012-06-12 06:00:00,2,0,1,2,24.6,27.275,88,8.9981,6,130,136,False,True,False,False,False,False,True,False,False,2012,6,12,6,0,0
2012-10-02 09:00:00,4,0,1,3,23.78,27.275,88,8.9981,3,83,86,False,False,True,False,False,False,True,False,False,2012,10,2,9,0,0
